freq,amp
633.75,0.0025887908
634.375,0.0017258606
635.0,0.0021573259
635.625,0.0038831865
636.25,0.0047461167
636.875,0.005609047
637.5,0.005609047
638.125,0.0025887908
638.75,0.0043146517
639.375,0.0034517213
640.0,0.0021573259
640.625,0.0038831865
641.25,0.006040512
641.875,0.0069034426
642.5,0.009492233
643.125,0.0069034426
643.75,0.0034517213
644.375,0.0017258606
645.0,0.003020256
645.625,0.003020256
646.25,0.0051775817
646.875,0.0064719776
647.5,0.0047461167
648.125,0.0034517213
648.75,0.0043146517
649.375,0.005609047
650.0,0.003020256
650.625,0.0025887908
651.25,0.0043146517
651.875,0.003020256
652.5,0.0008629303
653.125,0.0064719776
653.75,0.0069034426
654.375,0.0034517213
655.0,0.00043146516
655.625,0.0021573259
656.25,0.0034517213
656.875,0.0064719776
657.5,0.009492233
658.125,0.0038831865
658.75,0.0047461167
659.375,0.12210464
660.0,0.2601735
660.625,0.13720591
661.25,0.0025887908
661.875,0.0038831865
662.5,0.0034517213
663.125,0.0008629303
663.75,0.0021573259
664.375,0.0047461167
665.0,0.0047461167
665.625,0.0034517213
666.25,0.0038831865
666.875,0.0043146517
667.5,0.0034517213
668.125,0.0034517213
668.75,0.0008629303
669.375,0.0012943954
670.0,0.0008629303
670.625,0.0017258606
671.25,0.0043146517
671.875,0.0012943954
672.5,0.0034517213
673.125,0.0012943954
673.75,0.0043146517
674.375,0.0038831865
675.0,0.0034517213
675.625,0.0038831865
676.25,0.0021573259
676.875,0.0043146517
677.5,0.006040512
678.125,0.0012943954
678.75,0.0012943954
679.375,0.0038831865
680.0,0.0017258606
680.625,0.003020256
681.25,0.0017258606
681.875,0.0034517213
682.5,0.0021573259
683.125,0.0008629303
683.75,0.0021573259
684.375,0.0034517213
685.0,0.0034517213
685.625,0.0008629303
686.25,0.0017258606
686.875,0.003020256
687.5,0.0043146517
688.125,0.0064719776
688.75,0.003020256
689.375,0.003020256
690.0,0.00043146516
690.625,0.0012943954
691.25,0.0021573259
691.875,0.0034517213
692.5,0.0038831865
693.125,0.0034517213
693.75,0.0021573259
694.375,0.0017258606
695.0,0.0021573259
695.625,0.0025887908
696.25,0.0017258606
696.875,0.0021573259
697.5,0.005609047
698.125,0.005609047
698.75,0.0
699.375,0.0038831865
700.0,0.0025887908
700.625,0.0
701.25,0.0025887908
701.875,0.0021573259
702.5,0.0017258606
703.125,0.0008629303
703.75,0.0051775817
704.375,0.0051775817
705.0,0.0021573259
705.625,0.00043146516
706.25,0.00043146516
706.875,0.00043146516
707.5,0.0
708.125,0.0
708.75,0.0012943954
709.375,0.0025887908
710.0,0.0025887908
710.625,0.0047461167
711.25,0.005609047
711.875,0.0034517213
712.5,0.0017258606
713.125,0.0017258606
713.75,0.0012943954
714.375,0.0034517213
715.0,0.0012943954
715.625,0.0064719776
716.25,0.0069034426
716.875,0.0008629303
717.5,0.0047461167
718.125,0.005609047
718.75,0.0038831865
719.375,0.038831864
720.0,0.08370424
720.625,0.044009447
721.25,0.005609047
721.875,0.0073349075
722.5,0.0047461167
723.125,0.0012943954
723.75,0.00043146516
724.375,0.0017258606
725.0,0.0012943954
725.625,0.0034517213
726.25,0.0034517213
726.875,0.0021573259
727.5,0.0025887908
728.125,0.003020256
728.75,0.0021573259
729.375,0.0034517213
730.0,0.00043146516
730.625,0.0017258606
731.25,0.0012943954
731.875,0.003020256
732.5,0.0038831865
733.125,0.0025887908
733.75,0.0021573259
734.375,0.0051775817
735.0,0.006040512
735.625,0.0034517213
736.25,0.0017258606
736.875,0.0017258606
737.5,0.0012943954
738.125,0.0021573259
738.75,0.0017258606
739.375,0.00043146516
740.0,0.0025887908
740.625,0.0012943954
741.25,0.0008629303
741.875,0.0021573259
742.5,0.0043146517
743.125,0.0038831865
743.75,0.003020256
744.375,0.0017258606
745.0,0.0025887908
745.625,0.0021573259
746.25,0.0008629303
746.875,0.0008629303
747.5,0.0017258606
748.125,0.003020256
748.75,0.0017258606
749.375,0.0012943954
750.0,0.0038831865
750.625,0.0008629303
751.25,0.0017258606
751.875,0.0025887908
752.5,0.003020256
753.125,0.0012943954
753.75,0.0008629303
754.375,0.0021573259
755.0,0.00043146516
755.625,0.0008629303
756.25,0.0008629303
756.875,0.0012943954
757.5,0.00043146516
758.125,0.0021573259
758.75,0.0012943954
759.375,0.003020256
760.0,0.0034517213
760.625,0.0021573259
761.25,0.0017258606
761.875,0.003020256
762.5,0.0012943954
763.125,0.0
763.75,0.00043146516
764.375,0.0025887908
765.0,0.0038831865
765.625,0.003020256
766.25,0.0017258606
766.875,0.0012943954
767.5,0.0021573259
768.125,0.0012943954
768.75,0.0021573259
769.375,0.0025887908
770.0,0.0017258606
770.625,0.0025887908
771.25,0.0021573259
771.875,0.0017258606
772.5,0.0021573259
773.125,0.0034517213
773.75,0.0034517213
774.375,0.0008629303
775.0,0.0008629303
775.625,0.0012943954
776.25,0.0017258606
776.875,0.003020256
777.5,0.003020256
778.125,0.0021573259
778.75,0.0025887908
779.375,0.07248615
780.0,0.15144427
780.625,0.07982106
781.25,0.0038831865
781.875,0.0012943954
782.5,0.0008629303
783.125,0.0017258606
783.75,0.0034517213
784.375,0.003020256
785.0,0.0012943954
785.625,0.0012943954
786.25,0.00043146516
786.875,0.0
787.5,0.0021573259
788.125,0.0025887908
788.75,0.0025887908
789.375,0.003020256
790.0,0.0021573259
790.625,0.0047461167
791.25,0.003020256
791.875,0.0025887908
792.5,0.0043146517
793.125,0.0025887908
793.75,0.0025887908
794.375,0.0025887908
795.0,0.0025887908
795.625,0.0021573259
796.25,0.0038831865
796.875,0.005609047
797.5,0.0047461167
798.125,0.0034517213
798.75,0.003020256
799.375,0.0008629303
800.0,0.0017258606
800.625,0.0025887908
801.25,0.0021573259
801.875,0.0008629303
802.5,0.0017258606
803.125,0.0025887908
803.75,0.005609047
804.375,0.0043146517
805.0,0.0017258606
805.625,0.00043146516
806.25,0.0025887908
806.875,0.0008629303
807.5,0.0012943954
808.125,0.0025887908
808.75,0.003020256
809.375,0.0017258606
810.0,0.0012943954
810.625,0.003020256
811.25,0.003020256
811.875,0.0008629303
812.5,0.003020256
813.125,0.0012943954
813.75,0.0025887908
814.375,0.0038831865
815.0,0.0008629303
815.625,0.0017258606
816.25,0.0025887908
816.875,0.0008629303
817.5,0.0012943954
818.125,0.0025887908
818.75,0.0017258606
819.375,0.0
820.0,0.0008629303
820.625,0.0038831865
821.25,0.0025887908
821.875,0.0017258606
822.5,0.0012943954
823.125,0.0008629303
823.75,0.0012943954
824.375,0.00043146516
825.0,0.0008629303
825.625,0.0008629303
826.25,0.0017258606
826.875,0.003020256
827.5,0.0017258606
828.125,0.00043146516
828.75,0.0008629303
829.375,0.00043146516
830.0,0.0034517213
