t,amp
0.4044921875,-1236.767
0.4046875,-1236.767
0.4048828125,-1236.805
0.405078125,-1236.615
0.4052734375,-1236.4249
0.40546875,-1236.9191
0.4056640625,-1237.071
0.405859375,-1236.843
0.4060546875,-1237.0331
0.40625,-1237.1091
0.4064453125,-1236.729
0.406640625,-1236.273
0.4068359375,-1236.539
0.40703125,-1236.615
0.4072265625,-1236.1589
0.407421875,-1236.0449
0.4076171875,-1236.1969
0.4078125,-1236.0829
0.4080078125,-1235.9308
0.408203125,-1235.8549
0.4083984375,-1235.6268
0.40859375,-1235.4747
0.4087890625,-1235.3987
0.408984375,-1235.4747
0.4091796875,-1235.1327
0.409375,-1235.2467
0.4095703125,-1235.6648
0.409765625,-1235.3607
0.4099609375,-1234.9806
0.41015625,-1235.0947
0.4103515625,-1235.3607
0.410546875,-1235.0187
0.4107421875,-1234.5626
0.4109375,-1234.7146
0.4111328125,-1234.6006
0.411328125,-1234.1064
0.4115234375,-1234.0305
0.41171875,-1234.0305
0.4119140625,-1234.0685
0.412109375,-1234.1445
0.4123046875,-1234.1445
0.4125,-1233.9545
0.4126953125,-1233.9545
0.412890625,-1234.5245
0.4130859375,-1234.5626
0.41328125,-1234.2585
0.4134765625,-1234.3345
0.413671875,-1234.5626
0.4138671875,-1234.3726
0.4140625,-1233.9924
0.4142578125,-1234.3345
0.414453125,-1234.6385
0.4146484375,-1234.4485
0.41484375,-1234.4105
0.4150390625,-1234.6766
0.415234375,-1234.5626
0.4154296875,-1234.1445
0.415625,-1233.9545
0.4158203125,-1233.8024
0.416015625,-1233.6124
0.4162109375,-1233.5743
0.41640625,-1233.5743
0.4166015625,-1233.0422
0.416796875,-1232.8522
0.4169921875,-1233.0422
0.4171875,-1232.8142
0.4173828125,-1232.3201
0.417578125,-1232.3201
0.4177734375,-1232.6622
0.41796875,-1232.4722
0.4181640625,-1232.5101
0.418359375,-1233.0043
0.4185546875,-1233.3083
0.41875,-1233.2703
0.4189453125,-1233.3463
0.419140625,-1233.7644
0.4193359375,-1233.8784
0.41953125,-1234.0305
0.4197265625,-1234.2585
0.419921875,-1234.1445
0.4201171875,-1234.2585
0.4203125,-1234.7146
0.4205078125,-1234.7906
0.420703125,-1234.5626
0.4208984375,-1234.9806
0.42109375,-1235.7408
0.4212890625,-1235.7408
0.421484375,-1235.7408
0.4216796875,-1236.1969
0.421875,-1236.501
0.4220703125,-1236.615
0.422265625,-1236.767
0.4224609375,-1236.881
0.42265625,-1236.881
0.4228515625,-1237.0331
0.423046875,-1237.1091
0.4232421875,-1237.3751
0.4234375,-1237.7552
0.4236328125,-1238.4393
0.423828125,-1238.8195
0.4240234375,-1238.7054
0.42421875,-1239.0854
0.4244140625,-1239.4275
0.424609375,-1239.2755
0.4248046875,-1239.0854
0.425,-1239.5035
0.4251953125,-1239.9977
0.425390625,-1240.0356
0.4255859375,-1240.3018
0.42578125,-1240.7578
0.4259765625,-1241.0999
0.426171875,-1241.5559
0.4263671875,-1242.0121
0.4265625,-1242.1641
0.4267578125,-1242.5822
0.426953125,-1242.9623
0.4271484375,-1242.5822
0.42734375,-1242.2401
0.4275390625,-1242.5442
0.427734375,-1242.6582
0.4279296875,-1242.3921
0.428125,-1242.7343
0.4283203125,-1243.1523
0.428515625,-1242.8862
0.4287109375,-1242.6582
0.42890625,-1242.6962
0.4291015625,-1242.6582
0.429296875,-1242.5442
0.4294921875,-1242.3541
0.4296875,-1241.822
0.4298828125,-1241.822
0.430078125,-1242.088
0.4302734375,-1241.48
0.43046875,-1241.138
0.4306640625,-1241.67
0.430859375,-1241.708
0.4310546875,-1241.2139
0.43125,-1241.1759
0.4314453125,-1241.366
0.431640625,-1240.9858
0.4318359375,-1240.6058
0.43203125,-1240.8718
0.4322265625,-1240.7578
0.432421875,-1240.3777
0.4326171875,-1240.3397
0.4328125,-1240.3397
0.4330078125,-1240.4917
0.433203125,-1240.6058
0.4333984375,-1240.5298
0.43359375,-1240.2637
0.4337890625,-1240.3397
0.433984375,-1240.0736
0.4341796875,-1239.3516
0.434375,-1239.1995
0.4345703125,-1239.3135
0.434765625,-1239.0854
0.4349609375,-1238.5914
0.43515625,-1238.5914
0.4353515625,-1238.8195
0.435546875,-1238.5914
0.4357421875,-1238.3253
0.4359375,-1238.6294
0.4361328125,-1238.7434
0.436328125,-1238.4014
0.4365234375,-1238.4773
0.43671875,-1238.6294
0.4369140625,-1238.5533
0.437109375,-1238.5914
0.4373046875,-1238.7434
0.4375,-1238.5154
0.4376953125,-1238.6674
0.437890625,-1239.0094
0.4380859375,-1238.6674
0.43828125,-1238.6674
0.4384765625,-1239.1995
0.438671875,-1239.5415
0.4388671875,-1239.3895
0.4390625,-1239.5796
0.4392578125,-1240.1497
0.439453125,-1240.3018
0.4396484375,-1240.0356
0.43984375,-1240.0736
0.4400390625,-1240.2637
0.440234375,-1240.0356
0.4404296875,-1239.8456
0.440625,-1239.8456
0.4408203125,-1240.0356
0.441015625,-1240.2257
0.4412109375,-1240.3397
0.44140625,-1240.1117
0.4416015625,-1239.7316
0.441796875,-1240.0736
0.4419921875,-1240.1877
0.4421875,-1239.8076
0.4423828125,-1239.8837
0.442578125,-1240.1877
0.4427734375,-1239.8837
0.44296875,-1239.3516
0.4431640625,-1239.3895
0.443359375,-1239.5415
0.4435546875,-1239.1995
0.44375,-1238.8574
0.4439453125,-1238.8954
0.444140625,-1239.0094
0.4443359375,-1239.1235
0.44453125,-1238.9335
0.4447265625,-1238.8195
0.444921875,-1238.8954
0.4451171875,-1239.1995
0.4453125,-1239.5796
0.4455078125,-1239.3516
0.445703125,-1239.4656
0.4458984375,-1239.9596
0.44609375,-1239.6936
0.4462890625,-1239.3516
0.446484375,-1239.5796
0.4466796875,-1239.4656
0.446875,-1238.7054
0.4470703125,-1238.2874
0.447265625,-1238.2874
0.4474609375,-1237.9833
0.44765625,-1237.9072
0.4478515625,-1237.9833
0.448046875,-1237.8312
0.4482421875,-1238.0593
0.4484375,-1238.4014
0.4486328125,-1238.5154
0.448828125,-1238.4014
0.4490234375,-1238.7814
0.44921875,-1239.0475
0.4494140625,-1238.8195
0.449609375,-1238.7814
0.4498046875,-1239.0094
0.45,-1239.0094
0.4501953125,-1238.6674
0.450390625,-1238.6674
0.4505859375,-1238.9335
0.45078125,-1238.7814
0.4509765625,-1238.7814
0.451171875,-1239.0094
0.4513671875,-1238.9335
0.4515625,-1238.9335
0.4517578125,-1239.0854
0.451953125,-1238.8195
0.4521484375,-1238.4393
0.45234375,-1238.8195
0.4525390625,-1239.1995
0.452734375,-1238.9335
0.4529296875,-1239.2755
0.453125,-1239.9216
0.4533203125,-1240.0736
0.453515625,-1240.0356
0.4537109375,-1240.2637
0.45390625,-1240.6818
0.4541015625,-1240.6058
0.454296875,-1240.7198
0.4544921875,-1240.9098
0.4546875,-1240.7578
0.4548828125,-1240.7958
0.455078125,-1240.7198
0.4552734375,-1240.4158
0.45546875,-1240.3397
0.4556640625,-1240.8718
0.455859375,-1241.1759
0.4560546875,-1240.6438
0.45625,-1240.5298
0.4564453125,-1240.7198
0.456640625,-1240.1877
0.4568359375,-1239.5415
0.45703125,-1239.5796
0.4572265625,-1239.3895
0.457421875,-1238.8954
0.4576171875,-1239.0094
0.4578125,-1239.0854
0.4580078125,-1239.0475
0.458203125,-1239.0854
0.4583984375,-1238.8195
0.45859375,-1238.1733
0.4587890625,-1237.8312
0.458984375,-1238.0593
0.4591796875,-1237.6792
0.459375,-1237.071
0.4595703125,-1237.2611
0.459765625,-1237.7552
0.4599609375,-1237.6031
0.46015625,-1237.2611
0.4603515625,-1237.6412
0.460546875,-1237.9452
0.4607421875,-1237.5652
0.4609375,-1237.5271
0.4611328125,-1237.4891
0.461328125,-1237.2231
0.4615234375,-1237.071
0.46171875,-1237.071
0.4619140625,-1236.9191
0.462109375,-1237.0331
0.4623046875,-1237.2611
0.4625,-1237.0331
0.4626953125,-1236.843
0.462890625,-1237.2231
0.4630859375,-1237.8693
0.46328125,-1237.6412
0.4634765625,-1237.4891
0.463671875,-1237.6031
0.4638671875,-1237.8693
0.4640625,-1237.6412
0.4642578125,-1237.3372
0.464453125,-1237.6792
0.4646484375,-1237.4512
0.46484375,-1236.957
0.4650390625,-1236.577
0.465234375,-1236.4249
0.4654296875,-1236.3109
0.465625,-1236.3109
0.4658203125,-1236.2349
0.466015625,-1235.7788
0.4662109375,-1235.9308
0.46640625,-1236.539
0.4666015625,-1236.653
0.466796875,-1236.4629
0.4669921875,-1236.653
0.4671875,-1236.9191
0.4673828125,-1236.691
0.467578125,-1236.0449
0.4677734375,-1235.8928
0.46796875,-1236.0449
0.4681640625,-1235.7408
0.468359375,-1235.3987
0.4685546875,-1235.7788
0.46875,-1236.1208
0.4689453125,-1235.8168
0.469140625,-1235.6268
0.4693359375,-1235.6268
0.46953125,-1235.3987
0.4697265625,-1235.5887
0.469921875,-1235.8168
0.4701171875,-1235.5128
0.4703125,-1235.5508
0.4705078125,-1235.8168
0.470703125,-1235.9689
0.4708984375,-1235.7028
0.47109375,-1235.4747
0.4712890625,-1235.7788
0.471484375,-1235.6268
0.4716796875,-1235.1327
0.471875,-1235.1707
0.4720703125,-1235.7028
0.472265625,-1235.5508
0.4724609375,-1234.8666
0.47265625,-1234.8286
0.4728515625,-1235.0187
0.473046875,-1235.0187
0.4732421875,-1234.8666
0.4734375,-1234.9426
0.4736328125,-1235.0187
0.473828125,-1234.8666
0.4740234375,-1234.7526
0.47421875,-1234.6006
0.4744140625,-1234.3345
0.474609375,-1234.0685
0.4748046875,-1233.9545
0.475,-1233.4984
0.4751953125,-1233.0422
0.475390625,-1233.3463
0.4755859375,-1233.7644
0.47578125,-1233.1943
0.4759765625,-1232.7382
0.476171875,-1233.0422
0.4763671875,-1233.2703
0.4765625,-1233.3463
0.4767578125,-1233.3083
0.476953125,-1233.5364
0.4771484375,-1233.6504
0.47734375,-1233.3463
0.4775390625,-1233.1562
0.477734375,-1233.4224
0.4779296875,-1233.6504
0.478125,-1233.4984
0.4783203125,-1233.4224
0.478515625,-1233.1943
0.4787109375,-1232.8903
0.47890625,-1232.8522
0.4791015625,-1232.8522
0.479296875,-1232.4722
0.4794921875,-1232.3201
0.4796875,-1232.5862
0.4798828125,-1232.8522
0.480078125,-1232.8142
0.4802734375,-1232.7002
0.48046875,-1233.1183
0.4806640625,-1233.4603
0.480859375,-1233.2323
0.4810546875,-1232.9663
0.48125,-1233.4984
0.4814453125,-1233.5364
0.481640625,-1233.0803
0.4818359375,-1233.0803
0.48203125,-1233.0043
0.4822265625,-1233.0803
0.482421875,-1233.0803
0.4826171875,-1233.1183
0.4828125,-1233.1562
0.4830078125,-1233.1183
0.483203125,-1233.2703
0.4833984375,-1233.4603
0.48359375,-1233.2323
0.4837890625,-1233.1183
0.483984375,-1233.3843
0.4841796875,-1233.4224
0.484375,-1233.2703
0.4845703125,-1233.4224
0.484765625,-1234.2205
0.4849609375,-1234.5626
0.48515625,-1234.3345
0.4853515625,-1234.2205
0.485546875,-1234.4485
0.4857421875,-1234.5626
0.4859375,-1234.2585
0.4861328125,-1234.1825
0.486328125,-1234.4105
0.4865234375,-1234.2205
0.48671875,-1233.8784
0.4869140625,-1233.9545
0.487109375,-1233.9924
0.4873046875,-1234.1064
0.4875,-1234.2965
0.4876953125,-1234.4866
0.487890625,-1234.6385
0.4880859375,-1234.7146
0.48828125,-1234.8666
0.4884765625,-1234.9806
0.488671875,-1234.5626
0.4888671875,-1234.1064
0.4890625,-1234.2585
0.4892578125,-1234.5245
0.489453125,-1234.1445
0.4896484375,-1233.5364
0.48984375,-1233.3463
0.4900390625,-1233.4224
0.490234375,-1233.3083
0.4904296875,-1232.8903
0.490625,-1233.1562
0.4908203125,-1233.6124
0.491015625,-1233.4224
0.4912109375,-1233.2703
0.49140625,-1233.1943
0.4916015625,-1233.0803
0.491796875,-1233.3083
0.4919921875,-1233.4603
0.4921875,-1233.5364
0.4923828125,-1233.2703
0.492578125,-1233.1943
0.4927734375,-1233.4603
0.49296875,-1233.4224
0.4931640625,-1233.0803
0.493359375,-1233.1183
0.4935546875,-1233.3463
0.49375,-1232.9282
0.4939453125,-1232.6241
0.494140625,-1232.9282
0.4943359375,-1233.1943
0.49453125,-1232.8903
0.4947265625,-1232.7762
0.494921875,-1233.1183
0.4951171875,-1233.4984
0.4953125,-1233.4603
0.4955078125,-1233.2323
0.495703125,-1233.1943
0.4958984375,-1232.9282
0.49609375,-1232.9282
0.4962890625,-1233.1943
0.496484375,-1233.3083
0.4966796875,-1233.2703
0.496875,-1233.6124
0.4970703125,-1233.8024
0.497265625,-1233.6124
0.4974609375,-1233.5743
0.49765625,-1233.9545
0.4978515625,-1234.2585
0.498046875,-1233.7644
0.4982421875,-1233.5364
0.4984375,-1233.9164
0.4986328125,-1233.9545
0.498828125,-1233.5743
0.4990234375,-1233.4603
0.49921875,-1233.4984
0.4994140625,-1233.4224
0.499609375,-1233.2323
0.4998046875,-1233.1943
0.5,-1233.2323
0.5001953125,-1233.1562
0.500390625,-1232.9663
0.5005859375,-1233.0043
0.50078125,-1233.0422
0.5009765625,-1233.0043
0.501171875,-1233.3463
0.5013671875,-1233.5364
0.5015625,-1233.2323
0.5017578125,-1233.0803
0.501953125,-1233.1943
0.5021484375,-1232.9282
0.50234375,-1232.3582
0.5025390625,-1232.1301
0.502734375,-1232.3582
0.5029296875,-1232.2441
0.503125,-1231.712
0.5033203125,-1232.0161
0.503515625,-1232.5862
0.5037109375,-1232.1681
0.50390625,-1231.674
0.5041015625,-1231.712
0.504296875,-1231.75
0.5044921875,-1231.636
0.5046875,-1231.522
0.5048828125,-1231.75
0.505078125,-1232.1301
0.5052734375,-1232.3582
0.50546875,-1232.5862
0.5056640625,-1232.8522
0.505859375,-1232.9282
0.5060546875,-1232.9663
0.50625,-1233.0422
0.5064453125,-1232.6622
0.506640625,-1232.4342
0.5068359375,-1232.9282
0.50703125,-1233.0422
0.5072265625,-1232.6241
0.507421875,-1232.4722
0.5076171875,-1232.8142
0.5078125,-1233.1183
0.5080078125,-1232.9663
0.508203125,-1232.9663
0.5083984375,-1233.5364
0.50859375,-1233.6884
0.5087890625,-1233.1943
0.508984375,-1233.3463
0.5091796875,-1233.4984
0.509375,-1233.3083
0.5095703125,-1233.4224
0.509765625,-1233.4603
0.5099609375,-1233.4224
0.51015625,-1233.4603
0.5103515625,-1233.5743
0.510546875,-1233.4603
0.5107421875,-1233.3083
0.5109375,-1233.2703
0.5111328125,-1233.3083
0.511328125,-1232.9663
0.5115234375,-1232.7002
0.51171875,-1233.2703
0.5119140625,-1233.5364
0.512109375,-1233.0803
0.5123046875,-1232.7382
0.5125,-1233.0422
0.5126953125,-1233.0422
0.512890625,-1232.7762
0.5130859375,-1232.8522
0.51328125,-1232.9663
0.5134765625,-1232.9282
0.513671875,-1232.5862
0.5138671875,-1232.3961
0.5140625,-1232.3961
0.5142578125,-1232.2821
0.514453125,-1232.3961
0.5146484375,-1232.3961
0.51484375,-1232.3201
0.5150390625,-1232.4342
0.515234375,-1232.9663
0.5154296875,-1233.1562
0.515625,-1232.8142
0.5158203125,-1233.3083
0.516015625,-1233.4603
0.5162109375,-1232.8903
0.51640625,-1232.4722
0.5166015625,-1232.5862
0.516796875,-1232.7762
0.5169921875,-1232.2441
0.5171875,-1232.0161
0.5173828125,-1232.2821
0.517578125,-1232.7002
0.5177734375,-1232.7002
0.51796875,-1232.7382
0.5181640625,-1233.0803
0.518359375,-1233.0043
0.5185546875,-1232.9282
0.51875,-1232.9282
0.5189453125,-1232.8522
0.519140625,-1233.0043
0.5193359375,-1233.4224
0.51953125,-1233.5364
0.5197265625,-1233.2323
0.519921875,-1233.3083
0.5201171875,-1233.4603
0.5203125,-1232.9663
0.5205078125,-1232.5862
0.520703125,-1232.9663
0.5208984375,-1233.0422
0.52109375,-1232.7382
0.5212890625,-1232.5862
0.521484375,-1232.9663
0.5216796875,-1233.0803
0.521875,-1232.7382
0.5220703125,-1232.9663
0.522265625,-1233.3843
0.5224609375,-1233.2323
0.52265625,-1232.8142
0.5228515625,-1232.8142
0.523046875,-1232.5862
0.5232421875,-1232.206
0.5234375,-1232.0161
0.5236328125,-1231.788
0.523828125,-1231.674
0.5240234375,-1231.788
0.52421875,-1231.9401
0.5244140625,-1231.75
0.524609375,-1231.674
0.5248046875,-1231.9401
0.525,-1232.206
0.5251953125,-1231.978
0.525390625,-1231.9401
0.5255859375,-1232.5101
0.52578125,-1232.5862
0.5259765625,-1232.206
0.526171875,-1232.3582
0.5263671875,-1232.7762
0.5265625,-1232.6241
0.5267578125,-1232.0541
0.526953125,-1232.1301
0.5271484375,-1232.1301
0.52734375,-1231.864
0.5275390625,-1231.902
0.527734375,-1231.9401
0.5279296875,-1232.206
0.528125,-1232.2441
0.5283203125,-1232.2821
0.528515625,-1232.4342
0.5287109375,-1232.5482
0.52890625,-1232.8522
0.5291015625,-1232.9282
0.529296875,-1232.5862
0.5294921875,-1232.5101
0.5296875,-1233.0043
0.5298828125,-1233.0043
0.530078125,-1232.8142
0.5302734375,-1233.3083
0.53046875,-1233.6884
0.5306640625,-1233.3463
0.530859375,-1233.1183
0.5310546875,-1233.4984
0.53125,-1233.6124
0.5314453125,-1233.3083
0.531640625,-1233.1562
0.5318359375,-1233.4603
0.53203125,-1233.6504
0.5322265625,-1233.4984
0.532421875,-1233.4603
0.5326171875,-1233.4224
0.5328125,-1233.2703
0.5330078125,-1233.0043
0.533203125,-1232.9282
0.5333984375,-1232.7382
0.53359375,-1232.7382
0.5337890625,-1233.1943
0.533984375,-1233.3083
0.5341796875,-1233.0803
0.534375,-1233.1943
0.5345703125,-1233.6124
0.534765625,-1233.4984
0.5349609375,-1233.1183
0.53515625,-1233.1943
0.5353515625,-1233.5743
0.535546875,-1233.4984
0.5357421875,-1233.0803
0.5359375,-1233.1562
0.5361328125,-1233.3083
0.536328125,-1233.0043
0.5365234375,-1232.7002
0.53671875,-1232.9282
0.5369140625,-1232.7382
0.537109375,-1232.3582
0.5373046875,-1232.3201
0.5375,-1232.2821
0.5376953125,-1232.3201
0.537890625,-1232.4722
0.5380859375,-1232.5482
0.53828125,-1232.3961
0.5384765625,-1232.4722
0.538671875,-1232.8903
0.5388671875,-1232.7762
0.5390625,-1232.5101
0.5392578125,-1232.7382
0.539453125,-1233.0422
0.5396484375,-1232.9282
0.53984375,-1232.5862
0.5400390625,-1232.8903
0.540234375,-1233.2323
0.5404296875,-1232.7762
0.540625,-1232.5862
0.5408203125,-1232.8903
0.541015625,-1232.8522
0.5412109375,-1232.4722
0.54140625,-1232.3582
0.5416015625,-1232.6241
0.541796875,-1232.5862
0.5419921875,-1232.5101
0.5421875,-1232.6241
0.5423828125,-1232.7002
0.542578125,-1232.8522
0.5427734375,-1232.9282
0.54296875,-1233.1562
0.5431640625,-1233.0803
0.543359375,-1233.1943
0.5435546875,-1233.3083
0.54375,-1232.8522
0.5439453125,-1232.4722
0.544140625,-1232.6622
0.5443359375,-1232.8142
0.54453125,-1232.4342
0.5447265625,-1232.5482
0.544921875,-1233.1183
0.5451171875,-1233.2703
0.5453125,-1233.1562
0.5455078125,-1233.6124
0.545703125,-1234.3726
0.5458984375,-1234.4485
0.54609375,-1233.9924
0.5462890625,-1233.9924
0.546484375,-1234.2205
0.5466796875,-1233.9924
0.546875,-1233.6504
0.5470703125,-1233.6504
0.547265625,-1233.7264
0.5474609375,-1233.4984
0.54765625,-1233.4224
0.5478515625,-1233.4224
0.548046875,-1233.5743
0.5482421875,-1233.7644
0.5484375,-1233.6504
0.5486328125,-1233.7644
0.548828125,-1233.6884
0.5490234375,-1233.7644
0.54921875,-1233.9164
0.5494140625,-1233.6504
0.549609375,-1233.4603
0.5498046875,-1233.6504
0.55,-1233.4984
0.5501953125,-1232.9663
0.550390625,-1233.1943
0.5505859375,-1233.6504
0.55078125,-1233.6884
0.5509765625,-1233.4984
0.551171875,-1233.5364
0.5513671875,-1233.9924
0.5515625,-1233.8784
0.5517578125,-1233.5364
0.551953125,-1233.8024
0.5521484375,-1234.2205
0.55234375,-1234.1825
0.5525390625,-1234.0685
0.552734375,-1234.3726
0.5529296875,-1234.6385
0.553125,-1234.7906
0.5533203125,-1235.0566
0.553515625,-1235.1327
0.5537109375,-1235.0566
0.55390625,-1235.1707
0.5541015625,-1235.2847
0.554296875,-1235.0187
0.5544921875,-1234.7146
0.5546875,-1234.7906
0.5548828125,-1234.8286
0.555078125,-1234.2585
0.5552734375,-1233.9164
0.55546875,-1234.4105
0.5556640625,-1234.7146
0.555859375,-1234.1445
0.5560546875,-1233.9924
0.55625,-1234.6385
0.5564453125,-1234.7526
0.556640625,-1234.6006
0.5568359375,-1234.7526
0.55703125,-1235.2467
0.5572265625,-1235.3987
0.557421875,-1234.9806
0.5576171875,-1235.0187
0.5578125,-1235.0566
0.5580078125,-1235.0947
0.558203125,-1235.1327
0.5583984375,-1235.1327
0.55859375,-1235.1327
0.5587890625,-1235.0187
0.558984375,-1234.9806
0.5591796875,-1234.8286
0.559375,-1234.7146
0.5595703125,-1234.8286
0.559765625,-1235.2087
0.5599609375,-1235.2467
0.56015625,-1234.8666
0.5603515625,-1234.8666
0.560546875,-1235.5887
0.5607421875,-1235.7408
0.5609375,-1235.3987
0.5611328125,-1235.5508
0.561328125,-1235.7408
0.5615234375,-1235.4368
0.56171875,-1234.9047
0.5619140625,-1235.0566
0.562109375,-1235.1327
0.5623046875,-1234.9047
0.5625,-1234.7526
0.5626953125,-1234.8286
0.562890625,-1235.0187
0.5630859375,-1234.8666
0.56328125,-1235.0187
0.5634765625,-1235.0947
0.563671875,-1234.9047
0.5638671875,-1235.0566
0.5640625,-1235.2087
0.5642578125,-1235.0187
0.564453125,-1234.8286
0.5646484375,-1235.1707
0.56484375,-1235.3987
0.5650390625,-1235.1707
0.565234375,-1235.2847
0.5654296875,-1235.8549
0.565625,-1235.9308
0.5658203125,-1235.3987
0.566015625,-1235.2087
0.5662109375,-1235.4747
0.56640625,-1235.2467
0.5666015625,-1234.8286
0.566796875,-1235.2087
0.5669921875,-1235.6268
0.5671875,-1235.5887
0.5673828125,-1235.6648
0.567578125,-1235.7028
0.5677734375,-1235.7408
0.56796875,-1235.8549
0.5681640625,-1235.7788
0.568359375,-1235.7408
0.5685546875,-1235.6268
0.56875,-1235.7028
0.5689453125,-1235.7788
0.569140625,-1235.4747
0.5693359375,-1235.4368
0.56953125,-1235.8549
0.5697265625,-1235.8168
0.569921875,-1235.2847
0.5701171875,-1235.3607
0.5703125,-1235.7788
0.5705078125,-1235.4747
0.570703125,-1234.9806
0.5708984375,-1235.0947
0.57109375,-1235.1707
0.5712890625,-1234.7526
0.571484375,-1234.5245
0.5716796875,-1234.5626
0.571875,-1234.6006
0.5720703125,-1234.4105
0.572265625,-1234.3726
0.5724609375,-1234.5245
0.57265625,-1234.4485
0.5728515625,-1234.4866
0.573046875,-1234.6385
0.5732421875,-1234.4105
0.5734375,-1234.2585
0.5736328125,-1234.6385
0.573828125,-1234.6385
0.5740234375,-1234.2205
0.57421875,-1234.3726
0.5744140625,-1234.9047
0.574609375,-1235.0187
0.5748046875,-1234.8666
0.575,-1235.2847
0.5751953125,-1235.9689
0.575390625,-1236.0449
0.5755859375,-1235.8168
0.57578125,-1236.2349
0.5759765625,-1236.615
0.576171875,-1236.3109
0.5763671875,-1236.2349
0.5765625,-1236.3109
0.5767578125,-1236.2349
0.576953125,-1236.3489
0.5771484375,-1236.4249
0.57734375,-1236.4249
0.5775390625,-1236.3489
0.577734375,-1236.387
0.5779296875,-1236.539
0.578125,-1236.273
0.5783203125,-1235.8928
0.578515625,-1236.0068
0.5787109375,-1235.9308
0.57890625,-1235.1327
0.5791015625,-1234.7906
0.579296875,-1235.1707
0.5794921875,-1235.1327
0.5796875,-1234.7526
0.5798828125,-1234.9047
0.580078125,-1235.5128
0.5802734375,-1235.7028
0.58046875,-1235.5508
0.5806640625,-1235.7028
0.580859375,-1236.0829
0.5810546875,-1236.1589
0.58125,-1235.8549
0.5814453125,-1236.0068
0.581640625,-1236.3109
0.5818359375,-1236.0829
0.58203125,-1235.6648
0.5822265625,-1235.4368
0.582421875,-1235.0947
0.5826171875,-1234.7526
0.5828125,-1234.6385
0.5830078125,-1234.4485
0.583203125,-1234.3726
0.5833984375,-1234.6006
0.58359375,-1234.9047
0.5837890625,-1234.9047
0.583984375,-1234.9047
0.5841796875,-1235.2087
0.584375,-1235.1327
0.5845703125,-1234.6385
0.584765625,-1234.4866
0.5849609375,-1234.9047
0.58515625,-1234.8286
0.5853515625,-1234.2585
0.585546875,-1234.4105
0.5857421875,-1234.7906
0.5859375,-1234.6385
0.5861328125,-1234.2585
0.586328125,-1234.4866
0.5865234375,-1234.7906
0.58671875,-1234.7906
0.5869140625,-1234.7526
0.587109375,-1234.9806
0.5873046875,-1235.3607
0.5875,-1235.0566
0.5876953125,-1234.7526
0.587890625,-1235.0947
0.5880859375,-1235.4747
0.58828125,-1235.3228
0.5884765625,-1235.3987
0.588671875,-1235.8928
0.5888671875,-1236.4249
0.5890625,-1236.539
0.5892578125,-1236.539
0.589453125,-1236.729
0.5896484375,-1236.881
0.58984375,-1236.805
0.5900390625,-1236.805
0.590234375,-1237.2991
0.5904296875,-1237.6031
0.590625,-1237.7932
0.5908203125,-1237.9833
0.591015625,-1238.0212
0.5912109375,-1237.9072
0.59140625,-1237.7172
0.5916015625,-1237.4512
0.591796875,-1237.2231
0.5919921875,-1237.2991
0.5921875,-1237.2231
0.5923828125,-1237.3751
0.592578125,-1237.4891
0.5927734375,-1237.3372
0.59296875,-1237.3751
0.5931640625,-1237.4891
0.593359375,-1237.2611
0.5935546875,-1237.1091
0.59375,-1237.4512
0.5939453125,-1237.9452
0.594140625,-1238.1353
0.5943359375,-1238.0593
0.59453125,-1238.2493
0.5947265625,-1238.6294
0.594921875,-1238.4393
0.5951171875,-1238.1353
0.5953125,-1238.5154
0.5955078125,-1238.9335
0.595703125,-1238.5533
0.5958984375,-1238.3253
0.59609375,-1238.5914
0.5962890625,-1238.6674
0.596484375,-1238.2493
0.5966796875,-1237.8312
0.596875,-1238.0212
0.5970703125,-1238.1733
0.597265625,-1237.5652
0.5974609375,-1237.1091
0.59765625,-1237.2231
0.5978515625,-1237.1471
0.598046875,-1236.615
0.5982421875,-1236.3489
0.5984375,-1236.805
0.5986328125,-1236.805
0.598828125,-1236.387
0.5990234375,-1236.273
0.59921875,-1236.4629
0.5994140625,-1236.539
0.599609375,-1236.273
0.5998046875,-1236.2349
0.6,-1236.729
0.6001953125,-1236.9191
0.600390625,-1236.653
0.6005859375,-1236.843
0.60078125,-1237.2231
0.6009765625,-1237.2991
0.601171875,-1237.5652
0.6013671875,-1237.8312
0.6015625,-1237.7932
0.6017578125,-1237.9833
0.601953125,-1238.0973
0.6021484375,-1237.9452
0.60234375,-1237.6412
0.6025390625,-1237.6031
0.602734375,-1237.8312
0.6029296875,-1237.5652
0.603125,-1237.2231
0.6033203125,-1237.4891
0.603515625,-1237.8312
0.6037109375,-1237.5652
0.60390625,-1237.071
0.6041015625,-1237.4891
0.604296875,-1237.9452
0.6044921875,-1237.7552
0.6046875,-1237.7172
0.6048828125,-1237.9833
0.605078125,-1238.2493
0.6052734375,-1237.9072
0.60546875,-1237.7172
0.6056640625,-1238.0593
0.605859375,-1238.2113
0.6060546875,-1237.9452
0.60625,-1237.8312
0.6064453125,-1237.9452
0.606640625,-1237.8312
0.6068359375,-1237.7552
0.60703125,-1237.6792
0.6072265625,-1237.4131
0.607421875,-1237.2231
0.6076171875,-1237.1091
0.6078125,-1236.843
0.6080078125,-1236.539
0.608203125,-1236.501
0.6083984375,-1236.729
0.60859375,-1236.805
0.6087890625,-1236.577
0.608984375,-1236.843
